
# Surface 0 of 1 surfaces

# Curve title: "'surface.dat'"

# Contour 0, label:        2
-3.91919 -0.43262  1 
-4 -0.44313  1 

# Contour 6, label: 
 2.84124  4  1 
 2.83102  3.91919  1 
 2.82933  3.83838  1 
 2.83724  3.75758  1 
 2.85692  3.67677  1 
 2.86869  3.64801  1 
 2.89558  3.59596  1 
 2.94949  3.52594  1 
 2.96039  3.51515  1 
 3.0303  3.46169  1 
 3.07923  3.43434  1 
 3.11111  3.41935  1 
 3.19192  3.39298  1 
 3.27273  3.37822  1 
 3.35354  3.37665  1 
 3.43434  3.39298  1 
 3.50916  3.43434  1 
 3.51515  3.43951  1 
 3.56343  3.51515  1 
 3.58479  3.59596  1 
 3.58664  3.67677  1 
 3.57484  3.75758  1 
 3.55248  3.83838  1 
 3.52117  3.91919  1 
 3.51515  3.93094  1 
 3.47471  4  1 

# Contour 7, label: 
 1.25253  1.00897  1 
 1.24896  1.0101  1 
 1.17172  1.03758  1 
 1.09091  1.07146  1 
 1.05071  1.09091  1 
 1.0101  1.11458  1 
 0.929293  1.17093  1 
 0.928294  1.17172  1 
 0.851468  1.25253  1 
 0.848485  1.25704  1 
 0.803825  1.33333  1 
 0.776325  1.41414  1 
 0.767677  1.47165  1 
 0.764414  1.49495  1 
 0.765384  1.57576  1 
 0.767677  1.59044  1 
 0.777777  1.65657  1 
 0.800846  1.73737  1 
 0.834308  1.81818  1 
 0.848485  1.84439  1 
 0.878028  1.89899  1 
 0.929293  1.97614  1 
 0.931735  1.9798  1 
 0.994461  2.06061  1 
 1.0101  2.07858  1 
 1.06483  2.14141  1 
 1.09091  2.16919  1 
 1.14056  2.22222  1 
 1.17172  2.25432  1 
 1.21869  2.30303  1 
 1.25253  2.33821  1 
 1.29603  2.38384  1 
 1.33333  2.42469  1 
 1.36953  2.46465  1 
 1.41414  2.51843  1 
 1.43649  2.54545  1 
 1.49458  2.62626  1 
 1.49495  2.62689  1 
 1.542  2.70707  1 
 1.57576  2.78618  1 
 1.57651  2.78788  1 
 1.59646  2.86869  1 
 1.59881  2.94949  1 
 1.5804  3.0303  1 
 1.57576  3.03936  1 
 1.53922  3.11111  1 
 1.49495  3.16454  1 
 1.47253  3.19192  1 
 1.41414  3.24373  1 
 1.38214  3.27273  1 
 1.33333  3.308  1 
 1.27241  3.35354  1 
 1.25253  3.36614  1 
 1.17172  3.41972  1 
 1.15055  3.43434  1 
 1.09091  3.47131  1 
 1.02389  3.51515  1 
 1.0101  3.52356  1 
 0.929293  3.57515  1 
 0.89815  3.59596  1 
 0.848485  3.62825  1 
 0.777876  3.67677  1 
 0.767677  3.6838  1 
 0.686869  3.74137  1 
 0.664784  3.75758  1 
 0.606061  3.80257  1 
 0.560724  3.83838  1 
 0.525253  3.86847  1 
 0.466444  3.91919  1 
 0.444444  3.94014  1 
 0.381394  4  1 

# Contour 8, label: 
-0.363636  0.378666  1 
-0.339448  0.363636  1 
-0.282828  0.322891  1 
-0.234033  0.282828  1 
-0.20202  0.252446  1 
-0.153704  0.20202  1 
-0.121212  0.163636  1 
-0.0874248  0.121212  1 
-0.040404  0.0572428  1 
-0.0283769  0.040404  1 
 0.028381 -0.040404  1 
 0.040404 -0.0572367  1 
 0.0874593 -0.121212  1 
 0.121212 -0.163503  1 
 0.153984 -0.20202  1 
 0.20202 -0.251684  1 
 0.235414 -0.282828  1 
 0.282828 -0.320816  1 
 0.344919 -0.363636  1 
 0.363636 -0.374672  1 
 0.444444 -0.415921  1 
 0.512617 -0.444444  1 
 0.525253 -0.449016  1 
 0.606061 -0.474407  1 
 0.686869 -0.495025  1 
 0.767677 -0.511811  1 
 0.847211 -0.525253  1 
 0.848485 -0.525445  1 
 0.929293 -0.5358  1 
 1.0101 -0.544015  1 
 1.09091 -0.550391  1 
 1.17172 -0.555147  1 
 1.25253 -0.558459  1 
 1.33333 -0.560449  1 
 1.41414 -0.561216  1 
